transaction_amount,transaction_hour,customer_age,is_international,past_failed_transactions,fraud_label
7208.712688825938,15,31.434575713572144,0,2,0
6993.858502020349,11,28.06303507535596,0,1,0
94084.37359826048,22,43.7926390516656,0,1,0
50741.35175238728,1,26.488852131656135,0,0,0
41000.26597452013,5,22.77774280408046,0,2,0
81106.77024269105,22,37.74513987493283,1,3,1
83599.01019826056,20,33.17076701587409,0,0,0
33285.8842082489,3,22.56326885811158,0,2,0
69392.44394163214,12,41.3695253999487,0,1,0
77135.16930360347,9,39.644876055772336,0,0,0
65499.603617908855,16,31.40244983394368,0,1,0
15244.347972529928,13,32.086679938750535,0,2,0
87600.720043354,23,39.70392742009157,0,4,0
53955.54581832727,14,46.90361419752066,0,1,0
28318.99539436337,7,32.172067898906754,0,2,0
42580.295725225624,22,41.54688493008145,0,3,0
3853.3519308508476,23,40.65200217084599,0,3,0
12873.893442119514,17,43.79307292708977,1,1,0
76578.1203765345,2,35.39309198743465,0,1,0
101.1623120610775,16,25.87674485933642,0,1,0
41714.926265380986,23,30.375008468000306,0,2,0
52298.76709045029,23,38.42853465781648,0,3,1
5557.978558097132,6,53.18464378381593,0,2,0
97310.50848093606,12,30.159803768037214,0,1,0
22689.920591842227,15,43.04787443527399,0,2,0
30489.452091664458,4,31.7194354932324,0,1,0
30463.85697427723,3,36.10468755886136,0,1,0
23118.624545523257,9,50.15396749263593,0,3,0
247.23482642251045,12,42.64292581420433,1,1,1
72961.54492939083,9,22.587007272590434,0,0,0
96687.86542994861,13,29.27524976188409,0,0,0
22506.918980176,21,47.56221344441359,0,2,0
66338.4144611619,11,36.418780426284954,0,2,0
74215.44306317564,0,23.511598803841366,0,2,1
84857.69537114342,20,26.81047555026279,0,3,1
42320.65678165955,19,42.03493522711172,0,2,0
30362.79747347888,19,44.944102812176304,0,1,0
32596.98388890081,6,35.178553014821745,0,0,0
71290.87117654143,8,59.753138009361024,0,1,1
81696.26870391304,7,43.24152363455639,0,3,0
18243.235378884605,12,32.565189303671,0,1,0
37157.00671496074,13,26.842939519006556,1,0,0
90203.82565524009,11,25.251156953609588,0,4,0
80688.68261750446,7,38.35421320480369,1,2,0
98487.35443597134,20,30.112229550865933,0,2,0
75449.40114223986,21,51.73743753983425,0,1,0
39380.20058268944,17,49.66311802917859,0,0,0
59104.719616064314,15,41.33066547497227,1,1,1
66135.3239993073,10,23.210038270431042,0,3,0
7937.736050080683,15,28.27781127447595,0,0,0
54495.24621447612,13,47.556775257411005,0,0,0
70961.1507644137,2,29.36933800204898,0,1,0
16815.398269705933,20,46.22141733919524,0,1,0
78085.10857081316,1,39.74603923034761,0,0,0
58418.900773359754,2,35.51717884813187,0,0,0
95226.9563911897,3,27.97167187064559,0,1,0
4337.987590868481,21,34.05756156475248,1,1,0
26606.08114179115,4,36.89647954874898,0,3,0
60195.23254205242,9,45.325388983011216,0,0,0
29726.33522937248,19,26.142643993662453,1,2,0
71470.9739907171,1,32.37183157473885,0,3,0
75924.62772394091,11,35.44823131932285,0,4,0
10341.344810240798,4,41.62678357686165,0,2,0
51434.0609742561,4,25.91535662477223,0,1,1
50938.16650354648,22,21.83430207112785,0,0,0
36991.14894453255,0,41.7396515171005,0,4,0
93299.19377071025,3,19.820508850532967,0,2,0
82767.8813553348,20,47.849797147621686,0,1,0
69751.21725277271,23,33.44073902517092,0,3,0
71461.23090992625,11,19.52468917725554,0,1,0
46225.442766930595,11,30.195797805965057,0,2,0
92107.35265754793,15,38.79123633069237,0,1,0
69490.08318260321,23,29.672989124450222,0,0,0
72925.20805941607,16,35.20029748824348,0,0,0
86182.92128835579,20,42.40078365705286,0,0,0
27479.75177528488,9,32.9780966461238,0,4,0
80726.38329628363,16,25.629423235338663,0,3,0
19604.536235353553,16,32.01016002628159,0,1,0
34599.661029264294,17,49.1484013645926,0,1,0
33627.48438155729,1,51.85064345333184,0,2,0
97854.69429207515,3,18.0,0,2,1
85668.06865241789,18,45.910279091914774,0,1,0
70146.86917286695,10,37.50147716035356,0,1,0
72732.97048537747,16,44.2398267912015,0,1,0
56251.07216081685,11,29.495117397323703,1,1,1
94714.35764414106,1,18.0,0,2,1
49676.24941294792,5,40.844887886474616,0,0,0
38113.719216002464,8,25.59022738717283,1,5,1
16387.23015946594,4,21.117075685151477,0,2,1
78641.94466087969,19,21.815986175265337,0,2,0
73470.94881435159,20,41.00913782415334,0,1,0
38497.06834856107,8,36.39452466029197,0,0,0
2616.8220545270133,22,42.824660218746736,0,0,0
83915.83303902927,7,41.69075254496365,0,2,0
1240.656547061956,19,30.79066435416234,0,0,0
70399.6079849422,7,34.29526426122544,0,0,0
97028.6852616331,21,29.885624712174604,0,1,0
43822.36668200553,20,32.89672227134509,0,1,0
23573.843159095682,22,25.32745262018934,0,1,0
70516.61390333383,5,38.90484293874335,0,2,0
81731.10138735696,2,45.75120748981757,0,1,0
54688.38857617695,4,26.833869701790135,0,0,1
96706.823998089,8,47.81269645401343,0,0,0
5261.705293630314,6,36.135214964779415,0,3,0
50529.08027062236,3,37.41078976405813,0,0,0
71873.54933752275,6,18.005704803924818,0,4,1
86277.78306780299,4,18.0,0,2,1
18007.635629588225,10,36.44116362779682,0,1,0
80020.34782819178,14,42.897321246320075,0,0,0
55315.436864282674,1,28.286195563550475,0,1,0
39715.712830797325,12,51.70093900583089,0,2,0
13258.331355051447,21,42.34935974254316,0,0,0
86543.04631500035,15,25.91658748292015,0,0,0
15811.593497153564,6,35.308486670535075,1,0,0
31047.807134989012,7,59.76929133723412,0,5,0
29075.548643047445,5,22.574359972002945,0,2,0
87154.26201566635,23,40.282699389151055,0,1,0
67303.0291214689,6,31.772554472766576,0,2,0
79688.4715794181,17,42.06896290918512,0,3,1
25121.743089370648,21,47.67273646318382,0,4,0
62524.92255073919,21,31.137629112886327,0,0,0
57217.4237160605,19,46.18912271707174,0,1,0
83299.75464114828,6,57.21203394271961,0,0,0
90618.09734207793,2,35.66274737344235,1,1,0
1314.461470590942,4,42.848886874941854,0,1,0
67434.58991397338,0,29.09559229796725,0,2,0
5278.396332060929,14,35.19259309031212,0,1,0
54930.980641227856,2,33.23324907291757,0,2,0
28834.509631463454,7,42.96935925658596,0,2,0
30746.982292261906,8,47.04675935756926,0,2,0
35360.55449489042,14,33.903451508825405,1,3,0
62167.11566005605,9,50.336228457329234,0,2,0
33471.59157031005,1,50.30047441561629,0,0,0
73296.63515396901,19,43.46853743179901,0,0,0
40512.28581882958,4,29.83973468278272,0,0,0
6928.484710964866,18,28.88171183260097,0,0,0
78397.6082641623,12,26.876186453099614,0,2,1
28647.25662681133,10,44.49166070238161,0,2,0
43333.41127196634,0,22.882317925106356,0,1,0
68575.84393386796,21,41.76837654111007,0,2,0
33312.37009915633,14,24.18890652175887,0,0,0
5752.907049056891,17,43.235461198419735,0,4,0
37454.71259658008,15,35.17219582730561,0,1,0
94450.41341116092,8,48.33638561859827,1,2,1
64209.26629012596,0,46.41454578321271,0,1,1
67180.76695185398,10,49.35065412002112,0,2,0
63264.98714840022,8,49.60818718289113,0,2,0
19979.314682047734,22,36.436308339881975,0,1,0
41891.55302381778,10,23.412069335753955,1,3,0
75118.8858564955,12,24.474769450026216,0,1,1
10227.152465560599,1,18.0,0,1,0
27857.492331362257,13,24.163341665719066,0,2,0
27704.278935738777,5,35.68823657704649,1,0,0
43258.69086669115,7,29.403458191748378,1,1,0
98038.83722012429,17,33.19864395590149,1,0,0
6843.504413713812,15,39.92715419461401,0,2,0
51918.229338621444,20,31.95934741934242,0,2,1
18018.531733019823,11,23.781711995874158,0,4,0
97070.58688643343,10,34.46766332436568,0,4,0
11419.020122273674,5,26.01509513227155,0,1,0
40419.74013592296,2,32.292135030209366,0,3,0
73814.70998497716,13,48.42776964423003,0,1,0
70484.98735994178,1,32.294946959038256,0,1,1
42330.59082570383,10,52.70957553347745,1,2,0
34717.76437847655,21,49.316359869379696,0,2,0
39821.47661743177,2,29.206946914209567,0,4,0
26501.198689548062,17,23.888762335842245,0,1,0
20612.7605768093,0,34.47445838079807,0,2,0
48355.66578613311,23,46.53327763396889,0,0,0
26926.522231153973,0,30.098090937713117,0,1,0
28817.420323235285,11,44.08090298262139,0,2,0
65709.93074110826,14,47.08439989136088,1,0,1
96856.87943681923,4,27.259743496373943,1,3,0
60403.35633588157,5,28.23948911711413,0,2,0
7790.248759790131,15,42.12662032127007,1,0,0
7650.803024021291,11,36.518475496415704,0,1,0
95147.17976247203,11,28.13938473456321,1,3,1
29799.34995170263,2,31.478195518804128,1,2,1
9297.491909639295,22,34.29480447272581,0,2,0
59944.55425632312,1,19.351455750445396,0,2,1
62402.51295119758,6,42.656431064826954,0,2,0
64885.631529856946,1,30.213078110608087,1,2,0
26813.462582968376,20,18.0,0,1,0
1609.5573530260558,6,34.76129031690547,0,0,0
96505.03540850175,10,27.584287411064924,0,3,0
25164.215264541137,10,51.88822192302676,0,1,0
67635.0261764495,13,29.145549790800317,0,0,0
70692.32400088309,2,24.02356636421389,0,2,1
61039.74096624062,13,40.07932669962016,0,2,0
31359.448681943457,10,28.39552631992417,0,2,0
27182.51575103017,3,27.205437987477676,0,1,0
59807.06144200004,16,40.09501382824406,0,4,0
86622.95379780798,15,24.595326921104338,0,2,0
94678.69951944721,2,20.42726341800547,0,2,0
10679.989859935387,9,52.259980020943374,0,2,0
15567.378398512214,20,40.794987376006446,0,2,0
94479.15225242966,14,32.35790715005635,0,1,0
73679.86931064578,7,34.96522790298064,0,2,0
88311.08310049433,17,40.05864358116156,0,2,0
20343.00015012078,2,44.7333744961342,0,1,0
58799.828523829245,6,27.44024708684988,1,1,0
70143.84548230562,9,38.66146525965682,1,2,1
68043.17735615256,19,29.932958237897616,0,0,1
40874.35391758314,8,33.110187554873754,0,2,0
1637.9496799617168,13,36.60692867464905,0,1,0
58334.313074745885,22,34.933214269473275,0,0,0
25384.843764042915,13,42.355668983025716,0,1,0
45080.39918967475,10,39.87086559115594,0,2,0
95762.34340687335,0,19.918307906278223,0,2,0
39963.62823247923,3,21.421767929345577,0,1,0
83996.18050577622,5,31.30283315240707,1,2,0
18935.20651435019,21,53.28625262441825,0,2,0
67278.80375270038,21,26.484081674983976,0,1,1
97702.99474845045,4,32.917772903872475,1,2,1
10279.120777206386,2,29.63653973043478,0,0,0
931.162228496482,1,29.459556159119202,1,1,0
43414.92098399817,2,36.782397439050555,0,1,0
9353.285756831583,8,49.00777276195652,0,2,0
74863.59653265552,18,39.559683998805895,0,2,0
91463.41151847104,18,26.964690385729078,0,2,0
43458.69517360501,16,62.53229510803207,0,2,0
25945.29305132855,17,35.78573220961126,0,1,0
43496.891568760315,10,29.227790436178864,0,2,0
72372.4370032151,11,49.12096374677589,0,3,0
1004.5107418790608,2,30.309293820561816,0,2,0
58986.45354952125,17,51.62913654987443,0,2,0
61367.83932024917,23,26.293572090333335,0,3,0
63805.05586490396,5,49.300303889213694,1,1,1
24278.005790089635,6,37.01047664281695,0,1,0
71433.86706547486,0,47.91052232702434,1,0,1
9230.009484544464,5,54.01765708701544,0,1,0
20007.1066130334,17,23.673927094787462,0,3,0
87759.25766078275,12,47.757718207583224,0,1,0
73898.44275758398,21,20.910960955745953,0,0,0
1473.1808457333907,18,24.528156447517716,0,0,0
24912.78841094304,6,26.965905402075627,0,0,0
21519.20765101714,18,40.03636636177861,0,2,0
27153.55217089356,8,35.3301587693486,0,3,0
24831.221050960652,2,33.328639158371644,0,0,0
6346.3769447102895,22,36.46235279022361,0,0,0
45948.15760802235,11,40.91289589293473,0,1,0
73300.0741311379,19,41.68248123941353,0,1,0
60712.4992992719,23,45.94166835615131,0,1,0
67319.87969294818,17,53.200348127674395,0,1,0
8206.80293577029,7,34.78637627558523,0,4,0
95153.92194666104,8,29.789110378690836,0,1,0
83865.33420091818,12,41.13536129185188,1,4,1
80528.5228177167,7,23.557451837353796,0,1,0
82316.08212367258,21,28.212958678883886,0,1,0
93277.77976246286,9,44.9938094639279,0,2,0
54470.9712147584,16,33.75871625182296,0,2,1
20108.173584975826,6,22.91807541641961,1,3,0
61716.68242446886,16,20.10196934634826,0,1,0
74313.86121742711,22,35.48716679393807,0,1,0
73817.94759606714,17,46.418965369680095,1,2,1
52192.757514271325,23,46.28545777531187,1,2,1
6939.026061424448,1,36.10880502892837,0,5,0
37174.18254916977,2,55.089094190961276,0,2,0
92084.5841854894,18,33.95179634059537,0,0,0
58486.44608476686,0,33.61432376602589,0,2,1
53879.36113124577,20,18.0,0,3,0
26958.466086781133,20,30.526370508387842,0,0,0
36908.04709966623,9,43.52015034908494,0,0,0
89545.07430640161,20,50.63961336859704,0,3,0
66679.6584479309,13,26.697653663327152,1,1,1
78759.96397255805,12,39.62252329293048,0,0,0
45489.10776445875,8,45.46879032323288,1,1,0
63061.69722367018,5,35.11208153195899,0,1,0
24913.52251344643,5,18.0,0,0,0
70575.53694532027,18,37.47289999574252,0,1,0
42817.373236963394,20,42.61430624060893,0,0,0
44310.296929993085,9,25.52577104981541,0,1,0
64967.30022523048,22,32.45845469125613,0,3,0
93634.43408474578,2,23.44503957871236,0,2,0
6494.23402620123,17,18.0,0,2,0
82491.84941096605,20,45.270044117876566,0,1,0
29309.072730178093,18,34.96251466198149,0,1,0
44447.55350518714,4,50.97674996704983,0,1,0
2289.1415446233946,10,43.57322191906177,1,2,0
30174.50317564787,9,31.457902383345512,1,1,1
50312.861138750035,16,34.168193398955914,0,2,1
5711.990127009158,3,40.66177390770172,0,1,1
49160.4633653782,20,44.668834167557435,0,1,0
92718.35182295689,17,38.226706307420116,0,2,0
10628.782488969742,17,46.05593145289484,0,0,0
76467.62873474289,0,32.033312633255285,1,1,1
41026.13823226166,13,25.028564532143136,0,2,0
65551.85408098137,7,34.351907464388695,0,3,0
26097.636138724414,1,37.05184890736184,0,1,0
16033.277027881693,18,22.984646052607133,0,2,0
16130.215165695521,14,21.63277915853378,0,0,0
7142.14536975015,1,39.47386296473427,0,2,0
18646.105819634176,3,30.936431486295763,0,1,0
66455.51656039793,0,33.34159094337998,0,3,0
88180.89212316646,18,31.403073342991764,0,2,0
81431.15599055706,20,50.20600901763212,0,0,0
68544.91755646096,9,47.61761160395,0,2,0
11132.143154769157,0,22.62646309960832,0,1,0
28989.82588496539,19,29.67206786919553,0,5,0
31049.706844714652,21,43.50004267969593,0,0,0
25070.69894512236,14,41.01936237103242,0,1,0
51549.06540500134,3,34.585420376702146,0,3,0
53601.82610647929,6,23.623997950357648,0,3,0
35752.90891959391,6,28.17459953846454,0,2,0
35443.53695776996,21,29.832324324537105,0,1,0
82872.70423081753,17,37.76994331119101,0,0,0
78950.3555471366,12,52.03727154697238,0,0,0
30848.80358490649,9,28.131197652118722,0,0,0
91387.4655429386,23,24.739647524447598,0,1,0
95286.22019855035,7,33.914135231720564,0,1,0
32741.579948801078,9,45.31738980514059,0,4,0
35507.052384426184,13,20.531170332392968,0,2,0
50612.851926853684,13,49.53634150874947,0,1,0
94117.96917211398,19,33.27968637884331,0,3,0
87644.31137091693,21,27.656799976866264,0,2,0
10346.539462100622,10,18.998107132378404,0,1,0
39333.80125281448,5,42.065207734206275,0,0,0
55381.781856002206,20,33.28828804758465,0,0,0
50362.934007898846,0,36.707054827545065,0,2,0
19466.92048689558,18,25.991882589886362,0,0,0
85895.79543969866,6,31.809039657489762,0,1,0
67726.38422138405,23,30.13418753645262,0,3,1
83807.04664769518,17,33.99406894621792,1,2,0
85890.55150701228,2,28.304476736241895,0,1,0
74860.7497812074,19,19.658190393127786,1,1,0
43977.139064846764,10,62.28499745296607,0,5,1
61093.62082604091,4,21.36595752662486,0,1,0
16120.50407136234,18,36.81459006942539,0,2,0
67397.17720574328,20,18.0,0,2,0
18007.400248354148,23,18.0,0,2,0
69425.56409196467,23,35.978264918522676,0,3,0
23036.85625932147,1,36.74367587768303,0,0,0
11843.374885006975,21,47.61498990802384,1,2,1
16611.92056528145,3,38.99546841015706,0,4,0
299.01430838511976,9,33.50189281254209,0,1,0
71902.08782356766,1,25.50399755934996,0,3,1
73266.86480093208,7,49.99012068233549,0,1,0
51541.84165633462,0,44.28851246050224,0,0,1
16220.143825432831,5,22.536705222515753,0,0,0
8447.078317317906,10,35.37963728210635,0,2,0
2010.9837470849723,9,36.44052231526497,0,2,0
16658.24287882555,12,31.54346343394331,0,2,0
89096.46794481637,0,42.718504858067945,0,0,0
24229.53048599801,1,43.31733138348177,0,3,0
35491.705588999845,2,33.09514302194894,0,5,0
10624.013899685186,8,32.19130754202342,1,0,0
22313.89434434221,4,49.98958462667532,0,4,1
51970.53462094249,9,44.32838892362237,0,2,0
60814.49304125569,9,35.72360389908385,0,1,0
24610.696185204484,11,18.707909609199465,0,4,0
5867.442706589209,17,38.44000106305036,0,3,0
39164.18362582713,20,41.980834649176686,0,3,0
23496.91675554078,20,18.0,0,3,1
22033.436930657215,0,37.518694483180255,0,2,0
95990.29399107418,2,30.833080132042646,0,3,0
61668.41854397983,4,32.791457198704485,0,2,0
55732.15647289238,16,25.92619047236679,0,0,0
41635.93284197986,7,33.51810709596358,0,0,0
42951.53890967141,16,48.919915761813314,0,1,0
54136.409883424276,8,30.536015011844846,0,0,0
69673.33772290712,5,44.65573558793184,0,2,0
70244.39500856477,16,26.936687811203896,0,1,0
17252.22137977441,7,42.58756192656039,0,0,0
50061.26393245503,20,35.016558556219515,0,0,0
41254.61369390679,6,38.520248287892805,0,4,0
87065.64393031147,6,35.07153256097487,0,2,1
63178.7502297158,14,41.416252324412085,1,2,1
53297.15623495658,6,18.0,0,1,1
11627.924753673846,21,20.801746865424306,0,1,0
60603.2251434088,7,39.170804980086444,0,1,0
11808.670177455318,8,18.0,0,0,0
33786.936899018634,14,29.694196443527908,0,0,0
14369.912284951753,1,34.456591589633504,0,1,0
69238.15733773446,6,26.71859862387103,0,1,0
20704.586172231644,14,28.084385973062265,1,0,0
39246.751381483795,17,37.715822001535926,0,3,1
89577.91028411599,21,45.09294955779809,0,1,0
20511.206701557134,17,25.415506187451925,0,0,0
50829.72588948203,9,29.249418038126297,0,4,0
41985.2389504856,21,27.68739026672955,1,1,0
1910.5917004684004,17,18.0,1,1,0
79296.535545924,0,36.41711790317509,0,1,0
6997.686040828513,6,44.34717745828492,0,1,0
47478.07659559767,2,45.16643207315882,0,4,0
56111.7616644011,13,26.29233623559261,0,0,0
62879.803015797246,11,22.483019514798574,0,2,0
68894.29976785678,13,35.216055475916846,0,2,1
25401.911113919236,3,43.29273686566467,0,2,0
1096.8797881790924,12,36.54850448310384,0,1,0
72372.02186925571,15,37.893046358737614,0,3,0
53612.0942748231,15,46.41830927736233,0,3,0
83628.15855040416,21,27.608634407692968,0,2,0
82156.69745377936,4,32.800299133269704,0,1,0
84348.28416200953,19,51.34605511761201,0,3,0
48560.956531956064,5,33.03188876902373,0,2,0
33429.47674410288,5,22.32663034033429,0,2,0
79176.66443887787,17,28.30643903749705,1,3,0
45184.281891622566,5,25.618201487787577,0,0,0
18425.87542070311,6,38.571625857012705,0,1,0
85511.9045541913,23,26.04052996411221,0,0,0
88267.73168955749,23,37.71034252861244,0,3,0
46684.344638402996,15,27.639347814593503,0,2,0
7662.402758247768,8,18.0,1,0,0
38843.82638270143,12,38.06619786981922,1,2,0
80373.41218031407,11,36.48463681546889,0,0,0
90187.22545176824,18,40.177578157088405,1,2,0
20426.926975509825,22,28.270127808347432,0,2,0
6790.6638413246255,22,27.204555246406237,0,1,0
87747.31026797058,0,39.01466858481545,0,1,0
39001.553403989645,7,50.190195725309806,0,1,0
54221.92033032957,3,35.11168009506328,1,1,1
96809.77462387082,20,39.24585096047145,0,0,0
6749.816318630863,21,31.78412315574293,1,1,0
64866.968944464345,18,19.563694781263152,0,1,0
7503.13171522922,20,44.67429419154058,0,1,0
37609.345953803386,4,44.084142390861615,0,1,0
80401.07306482534,16,42.10774025175194,0,1,0
43403.87605228788,2,33.18054561657581,0,0,0
99718.51715490475,18,40.970560997385405,0,0,0
55950.02256616556,0,43.937617973878304,0,1,1
32184.099048331755,22,51.20158684956707,0,0,0
22089.121457884838,0,44.88526104647442,0,0,0
35117.00137518757,22,35.63821225033639,0,0,0
37316.074048579125,19,21.917467445756284,0,0,0
6964.496404623701,8,36.55658297671741,0,1,0
37020.46252273464,22,37.565773958493075,0,1,0
46477.42812194857,4,42.09029775318304,0,2,0
72301.50144865658,6,48.53891859323426,0,0,0
65707.27552368863,5,34.048494879432205,1,0,1
70905.68895739251,16,56.00987189813111,1,3,0
935.5318194980241,21,18.0,0,0,0
21844.97321809555,16,39.19341872461625,0,3,0
66202.26041114566,12,27.01479607815972,0,2,1
48450.53788115674,11,18.0,1,4,1
630.8162192677601,3,32.982256237008414,0,1,1
80469.01477893905,7,20.428273015790435,0,3,1
77303.6763717047,4,33.385721019671834,1,1,1
54887.074383056904,4,35.347692480944566,1,1,0
6739.686245049585,12,46.1854140933595,0,1,0
76674.8534483052,10,19.924148652360625,0,3,0
58412.987414363255,7,44.08445165645772,0,0,0
78217.80171808013,7,35.98080450279794,0,2,0
75199.52454034446,0,45.28849153609595,0,3,0
80319.90698858793,12,30.682488249688724,0,1,0
51849.00583382202,4,21.677554132365547,0,0,0
14118.419367532148,20,22.82500673784134,1,3,0
67148.6315906309,7,22.08192546332884,0,1,0
62085.33112669186,16,39.77814152920655,0,3,0
74251.0934011888,22,49.769220222147,0,4,0
17071.112504468456,22,29.350484733447797,0,2,0
19578.022470038894,12,41.291352982577834,1,3,0
89051.91077021092,8,19.765579418643803,0,1,0
75022.78206536187,1,36.80321249177299,0,0,0
90832.02602116225,18,41.68562616337127,0,1,0
75895.66058427568,19,20.518752247231316,0,2,1
59755.815068431155,16,32.96116531020145,0,0,0
65447.860429084576,6,42.159171404855655,0,0,0
88923.879601607,2,18.0,0,3,1
57922.794775742856,18,48.354530617017424,0,0,0
63275.8933004059,18,38.536793758910484,0,2,0
15732.023928759698,23,42.16727647717343,1,1,0
47444.72988959866,8,30.872807208052357,0,0,0
71668.07148461409,9,18.0,0,0,0
27167.175561804906,13,40.340629563169514,0,2,0
20305.19263440104,17,34.17409674583488,1,5,1
31451.298141619114,14,35.32115455432321,1,2,0
24225.91273648406,0,45.876069851989534,0,2,0
21569.772439935947,5,42.62063873862598,0,2,0
42542.59920252189,14,54.212374170896126,0,2,0
90793.06753696506,5,36.53854228873499,0,3,0
50755.25870919796,17,28.087875622088827,0,1,0
18873.24604345077,0,33.115831530912736,0,5,0
7789.46977114932,23,39.156633725386065,0,1,0
69645.99889927873,2,45.158565189929774,0,1,0
38341.59656719514,16,20.329660485612813,0,0,0
82200.9115638774,15,35.08537615179169,0,0,1
65985.12578721294,7,51.09541657038369,0,0,1
79644.52090908271,16,32.597911289974796,0,5,1
27267.40933790303,7,44.310118548691044,0,1,0
69266.65635385971,16,39.93117527216005,0,0,0
26479.792270902504,8,44.5586060652498,1,1,0
93912.94109708413,11,26.902394584000675,0,1,0
63673.7907251841,18,26.945983299344192,0,1,0
32518.728837516675,3,35.20271892122288,0,0,0
27024.235042998036,20,19.677782127596885,0,1,0
19173.565848657185,21,32.30259393388342,0,0,0
69494.63179348341,10,37.52876657515667,0,2,0
21949.689738492936,3,52.84635606949772,0,2,0
59570.796266156154,13,39.027181892698216,0,1,0
26537.0391898432,13,41.252284708731025,0,1,0
66230.69758490747,5,46.64475847050006,0,1,1
81512.47888119986,16,25.353424111049435,0,1,0
77824.72179015086,1,33.34917337629014,0,3,0
76109.0479599851,7,59.25412591803892,0,0,0
18853.46832865598,3,34.20877777615491,0,0,0
8929.656203753419,9,46.16430748782207,0,1,0
69924.98796588983,6,44.63737877173107,1,0,1
36897.88665805569,3,20.21886285612311,0,0,0
43291.38801769439,15,38.10479277005933,0,2,0
3211.7943700597675,13,36.46747472205226,0,2,0
26031.687282577415,15,38.299587878404346,0,0,0
3464.2727470589557,8,27.458875202089402,0,3,0
87930.65868286464,3,23.83080488087841,0,1,0
24415.328653531193,23,30.239899999791486,0,3,0
55777.98324034351,5,34.022050029157974,0,2,0
3994.034134046928,0,46.849844476003156,0,1,0
66718.05439143525,6,53.17310819725607,0,1,0
32370.43184083398,0,48.965978462231774,0,2,0
89802.12677707082,18,43.601852107818445,1,3,0
88823.00707451018,7,24.9565973770041,0,2,0
32596.532774338604,2,30.911038250105044,0,1,0
90105.99347947774,0,37.09926052412998,0,3,0
99616.15158252801,0,28.67560961923825,0,1,1
82559.0248459824,6,40.77205652527951,0,0,0
84502.64764074738,20,42.20486108254288,0,2,0
24975.97273729808,12,40.36290062565469,0,2,0
57712.56964588985,0,45.251346045575815,0,3,0
6818.865805340049,15,25.954087862869258,0,2,0
9582.301888484804,21,44.32828704092198,0,1,0
99889.37194212573,21,28.04354549879804,1,2,1
32731.261017648503,13,25.590640473571145,0,0,0
74843.57281367976,3,40.321161341863814,0,1,0
80685.83879737896,22,47.158735621989806,0,4,1
85816.5247736222,22,39.8801348637601,0,1,0
99763.06691047543,11,35.20804023772544,0,2,1
24225.4988771611,11,38.10153826101507,0,2,0
4131.047603284001,16,36.3642691806728,0,4,0
41178.032647659136,20,23.74049103864606,0,1,0
13095.0589159118,14,22.573798550550848,0,2,0
2340.346327289307,9,34.211741205265454,0,0,0
36106.640031434465,2,35.798568357693036,0,2,0
78395.45128241612,22,35.11332378367734,0,2,0
56661.45105338458,19,41.76101613649913,1,2,0
31346.52112211437,19,32.8452328383566,1,2,0
65468.7663487227,11,40.62979181904856,0,1,1
23278.61621285019,0,33.55413232673552,0,4,0
1536.7064626012939,0,53.23358962036466,0,5,0
76458.9033049991,9,35.807137267264466,0,3,1
62411.93417791451,17,58.407226115256776,0,0,0
76254.0321876459,14,38.52011591090864,0,2,0
3989.9078670977947,1,32.863228294117846,0,2,0
83728.25082028215,16,26.005520237403253,0,0,0
61990.6673836267,7,20.571114259423062,0,3,0
56383.19553619275,21,25.085577156038433,0,0,0
62498.9434066417,21,26.203936908360102,0,3,1
86456.88136214958,8,38.94820020412177,0,0,0
58734.95700523481,20,29.738346289398123,0,1,1
58136.942950829114,19,36.86927052554498,1,2,1
99068.84779087,10,47.81978362376686,0,0,0
75697.34369014994,5,34.12191648365146,0,2,0
44285.151164568415,23,55.79156698466804,0,1,0
70768.96030328948,13,23.241890196608022,1,2,1
38984.12412200967,0,33.49416451625072,0,6,0
22964.65870210155,6,29.606870763890214,0,3,0
59725.50250108717,23,44.36506606057008,0,0,1
92825.39160158375,8,18.0,0,3,0
92921.03804954473,10,20.568847108221888,0,0,0
34256.33728273848,23,33.926531775490375,0,0,0
52814.97887554733,22,50.51377721009493,0,5,1
21242.426267129133,15,37.25841834037307,0,1,0
99563.54783893845,18,21.484525457357663,0,1,0
98113.67899600678,1,23.028334073097696,0,2,0
64985.94207777399,14,51.72989702844953,0,0,0
80460.96456177959,2,28.78865201203759,0,2,0
71538.50611224164,3,25.57036627550236,0,2,0
59356.50608204287,19,49.7737256063086,0,0,0
5429.46489919088,21,45.110970055869906,0,1,0
45530.95782101084,6,47.74059643266796,0,2,0
67511.15158652431,11,25.499581197341833,0,3,0
67785.4082269801,3,19.748943589856395,0,1,0
37374.94958039612,9,36.33166489362706,0,0,0
94175.02946713725,5,38.35126133073664,0,1,0
16818.967520454422,21,38.64601803704832,0,2,0
50085.90867693451,13,49.78183935639002,0,3,0
69119.3092574272,2,18.0,0,1,0
69743.86700859174,16,43.596950512977656,0,3,0
64899.03178120467,10,24.03374955852682,1,3,0
27601.29252384083,9,43.55735320860841,0,3,0
15705.036211793535,20,30.250432954786227,0,1,0
63630.43864998841,9,26.860282041094884,0,2,0
59970.28140232983,9,28.900972930507976,0,3,0
18017.665427895172,2,20.543897992234374,0,2,0
70543.40064249928,23,35.40428939833467,0,1,0
45571.68197419227,14,27.273266093395428,1,1,0
66809.28310115497,16,42.86298230900278,0,1,0
